LATITUDE,LONGITUDE,STATION_NAME,LOCAL_DATE,LOCAL_YEAR,LOCAL_MONTH,MEAN_TEMPERATURE,TOTAL_PRECIPITATION,TOTAL_SNOWFALL
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2002-11,2002,11,-11.063333333333333,0.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2002-12,2002,12,-16.548387096774192,0.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2003-01,2003,1,-22.079310344827583,0.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2003-02,2003,2,-24.566666666666663,0.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2003-07,2003,7,13.986363636363636,36.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2003-08,2003,8,13.917857142857144,32.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2003-09,2003,9,9.66,22.4,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2003-10,2003,10,0.9096774193548388,23.4,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2003-11,2003,11,-8.726666666666667,0.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2003-12,2003,12,-14.45483870967742,0.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2004-01,2004,1,-29.18387096774193,0.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2004-02,2004,2,-19.36206896551724,0.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2004-03,2004,3,-15.825806451612904,0.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2004-04,2004,4,-7.906666666666666,6.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2004-05,2004,5,-1.3580645161290323,10.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2004-06,2004,6,5.883333333333334,71.6,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2004-07,2004,7,11.719354838709677,90.2,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2004-08,2004,8,9.670967741935485,142.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2004-09,2004,9,8.27,164.4,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2004-10,2004,10,1.8838709677419356,91.4,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2004-11,2004,11,-6.726666666666667,0.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2004-12,2004,12,-24.767741935483876,0.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2005-01,2005,1,-25.03548387096774,0.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2005-02,2005,2,-21.807142857142857,0.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2005-03,2005,3,-17.141935483870967,0.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2005-04,2005,4,-0.9466666666666668,21.6,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2005-05,2005,5,6.7612903225806456,0.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2005-06,2005,6,9.516666666666667,66.4,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2005-07,2005,7,16.029032258064515,76.8,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2005-08,2005,8,14.341935483870968,128.6,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2005-09,2005,9,8.779166666666667,37.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2005-10,2005,10,3.4741935483870967,22.8,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2005-11,2005,11,-7.953333333333333,0.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2005-12,2005,12,-17.516129032258064,24.4,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2006-01,2006,1,-19.641935483870967,0.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2006-02,2006,2,-21.803571428571427,0.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2006-03,2006,3,-10.829032258064515,14.2,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2006-04,2006,4,-1.49,9.3,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2006-05,2006,5,3.9516129032258074,15.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2006-06,2006,6,10.32,4.8,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2006-07,2006,7,13.903225806451612,143.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2006-08,2006,8,13.396774193548389,161.2,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2006-09,2006,9,8.63,49.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2006-10,2006,10,2.5806451612903225,116.9,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2006-11,2006,11,-7.943333333333333,54.5,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2006-12,2006,12,-13.516129032258064,10.3,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2007-01,2007,1,-21.27741935483871,2.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2007-02,2007,2,-24.40714285714286,0.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2007-03,2007,3,-17.251612903225805,18.2,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2007-04,2007,4,-5.94,7.6,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2007-05,2007,5,4.190322580645161,0.6,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2007-06,2007,6,10.48,1.4,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2007-07,2007,7,14.480645161290322,65.8,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2007-08,2007,8,12.829032258064515,124.6,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2007-09,2007,9,6.836666666666667,122.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2007-10,2007,10,3.035483870967742,76.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2007-11,2007,11,-10.266666666666667,22.9,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2007-12,2007,12,-21.248387096774195,105.7,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2008-01,2008,1,-20.26451612903226,28.9,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2008-02,2008,2,-23.382758620689657,14.0,16.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2008-03,2008,3,-18.212903225806453,25.3,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2008-04,2008,4,-6.9,44.6,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2008-05,2008,5,0.5814814814814815,21.5,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2008-07,2008,7,15.00625,55.3,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2008-08,2008,8,15.666666666666666,62.6,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2008-09,2008,9,7.406666666666666,136.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2008-10,2008,10,2.6903225806451614,107.2,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2008-11,2008,11,-5.1433333333333335,24.7,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2008-12,2008,12,-25.006451612903227,16.0,14.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2009-01,2009,1,-25.325806451612905,10.6,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2009-02,2009,2,-22.3,104.2,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2009-03,2009,3,-17.954838709677418,0.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2009-04,2009,4,-5.1866666666666665,0.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2009-05,2009,5,-0.6827586206896552,0.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2009-06,2009,6,9.09,51.8,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2009-07,2009,7,11.34516129032258,93.2,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2009-08,2009,8,10.270967741935484,112.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2009-09,2009,9,10.962068965517242,30.4,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2009-10,2009,10,0.7774193548387097,79.6,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2009-11,2009,11,-1.99,20.9,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2009-12,2009,12,-17.90967741935484,2.6,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2010-01,2010,1,-19.406451612903226,0.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2010-02,2010,2,-18.582142857142856,0.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2010-03,2010,3,-9.167741935483871,0.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2010-04,2010,4,-0.0333333333333333,0.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2010-05,2010,5,5.111111111111111,2.4,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2010-06,2010,6,8.54,22.9,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2010-07,2010,7,15.148387096774194,31.9,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2010-08,2010,8,14.303225806451612,38.1,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2010-09,2010,9,7.566666666666666,49.2,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2010-10,2010,10,3.842307692307693,12.3,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2010-11,2010,11,2.59,8.3,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2010-12,2010,12,-3.3,13.7,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2011-03,2011,3,-5.25,7.4,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2011-04,2011,4,-1.28,3.6,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2011-05,2011,5,4.88,17.5,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2011-06,2011,6,10.620689655172416,29.5,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2011-07,2011,7,14.36774193548387,90.8,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2011-08,2011,8,13.870967741935484,98.1,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2011-09,2011,9,10.343333333333334,40.3,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2011-10,2011,10,5.36,99.7,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2011-11,2011,11,0.2625,33.3,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2012-03,2012,3,2.316666666666667,29.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2012-04,2012,4,1.0071428571428571,8.2,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2012-05,2012,5,3.785185185185185,76.2,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2012-06,2012,6,11.44,79.6,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2012-07,2012,7,13.903225806451612,61.8,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2012-08,2012,8,12.53225806451613,194.2,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2012-09,2012,9,9.55,64.8,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2012-10,2012,10,2.2814814814814817,53.5,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2012-11,2012,11,-0.3,51.3,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2013-03,2013,3,-4.1,6.9,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2013-04,2013,4,-2.7,37.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2013-05,2013,5,2.5580645161290323,4.7,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2013-06,2013,6,9.336666666666666,34.3,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2013-07,2013,7,14.038709677419355,44.5,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2013-08,2013,8,12.551612903225806,73.3,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2013-09,2013,9,9.153333333333334,95.6,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2013-10,2013,10,2.737037037037037,20.5,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2013-11,2013,11,-8.633333333333333,33.5,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2013-12,2013,12,-25.841379310344827,15.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2014-01,2014,1,-24.4,22.6,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2014-02,2014,2,-21.989285714285717,23.9,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2014-03,2014,3,-21.525806451612905,9.7,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2014-04,2014,4,-11.376666666666669,23.3,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2014-05,2014,5,2.119354838709677,59.8,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2014-06,2014,6,12.969565217391304,22.5,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2014-07,2014,7,12.587096774193547,79.1,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2014-08,2014,8,13.35483870967742,102.3,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2014-09,2014,9,6.689655172413793,58.4,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2014-10,2014,10,3.4806451612903224,68.4,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2014-11,2014,11,-13.853333333333332,30.5,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2014-12,2014,12,-16.26,11.7,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2015-01,2015,1,-26.02,14.7,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2015-02,2015,2,-27.689285714285717,8.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2015-03,2015,3,-17.01290322580645,12.1,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2015-04,2015,4,-6.073333333333333,49.2,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2015-05,2015,5,2.496774193548387,33.4,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2015-06,2015,6,10.575862068965517,26.6,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2015-07,2015,7,14.041935483870969,107.9,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2015-08,2015,8,10.876666666666669,138.8,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2015-09,2015,9,9.427586206896551,87.5,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2015-10,2015,10,1.3193548387096774,37.9,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2015-11,2015,11,-5.024137931034483,74.8,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2015-12,2015,12,-11.743333333333334,17.7,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2016-01,2016,1,-19.81875,16.6,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2016-02,2016,2,-24.217241379310344,9.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2016-03,2016,3,-15.180645161290322,19.2,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2016-04,2016,4,-10.307407407407409,5.9,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2016-05,2016,5,3.370967741935484,70.2,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2016-06,2016,6,8.455172413793104,122.8,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2016-07,2016,7,13.493333333333334,78.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2016-08,2016,8,14.434615384615384,31.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2016-09,2016,9,9.853333333333332,58.1,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2016-10,2016,10,1.9161290322580644,79.1,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2016-11,2016,11,-1.706896551724138,32.9,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2016-12,2016,12,-19.63928571428572,12.5,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2017-01,2017,1,-17.593548387096774,18.6,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2017-02,2017,2,-20.096,24.8,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2017-03,2017,3,-15.988888888888887,3.7,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2017-04,2017,4,-7.538888888888889,23.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2017-05,2017,5,2.240740740740741,30.3,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2017-06,2017,6,8.372413793103448,50.8,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2017-07,2017,7,13.348,33.1,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2017-08,2017,8,12.462962962962964,20.5,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2017-09,2017,9,10.104166666666666,51.2,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2017-10,2017,10,2.174074074074074,34.7,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2017-11,2017,11,-11.789655172413791,14.6,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2017-12,2017,12,-21.48709677419355,12.9,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2018-01,2018,1,-25.13225806451613,11.4,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2018-02,2018,2,-25.59230769230769,5.2,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2018-03,2018,3,-15.051851851851852,8.9,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2018-04,2018,4,-10.386206896551723,10.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2018-05,2018,5,1.229032258064516,31.3,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2018-06,2018,6,8.866666666666667,58.4,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2018-07,2018,7,13.343333333333334,62.3,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2018-08,2018,8,13.182758620689656,101.6,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2018-09,2018,9,5.63103448275862,75.2,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2018-10,2018,10,-1.58,23.2,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2018-11,2018,11,-10.693103448275862,21.3,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2018-12,2018,12,-16.47741935483871,7.3,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2019-01,2019,1,-26.193548387096776,8.2,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2019-02,2019,2,-23.37857142857143,6.3,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2019-03,2019,3,-15.148387096774194,16.2,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2019-04,2019,4,-6.982758620689655,5.7,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2019-05,2019,5,1.2548387096774194,23.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2019-06,2019,6,8.173333333333334,40.9,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2019-07,2019,7,13.048387096774194,192.9,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2019-08,2019,8,13.793548387096774,85.7,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2019-09,2019,9,8.437037037037037,11.6,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2019-10,2019,10,3.0821428571428573,58.9,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2019-11,2019,11,-9.824137931034484,43.2,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2019-12,2019,12,-18.625806451612902,12.9,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2020-01,2020,1,-18.80322580645161,13.9,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2020-02,2020,2,-21.782758620689656,5.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2020-03,2020,3,-16.64516129032258,23.4,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2020-04,2020,4,-8.72,7.5,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2020-05,2020,5,0.9161290322580644,37.9,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2020-06,2020,6,9.014814814814814,74.5,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2020-07,2020,7,16.631034482758622,92.1,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2020-08,2020,8,14.279310344827586,39.5,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2020-09,2020,9,8.313333333333333,104.2,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2020-10,2020,10,-0.9103448275862068,34.4,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2020-11,2020,11,-8.71,32.7,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2020-12,2020,12,-16.94516129032258,19.6,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2021-01,2021,1,-15.49032258064516,17.8,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2021-02,2021,2,-21.451851851851853,16.8,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2021-03,2021,3,-13.470967741935484,32.5,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2021-04,2021,4,-3.87,39.9,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2021-05,2021,5,2.6806451612903226,55.2,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2021-06,2021,6,8.516666666666667,41.0,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2021-07,2021,7,13.761290322580646,33.5,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2021-08,2021,8,13.27741935483871,59.5,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2021-09,2021,9,10.155172413793103,42.8,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2021-10,2021,10,6.216129032258064,58.2,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2021-11,2021,11,-5.926666666666667,38.1,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2021-12,2021,12,-20.974193548387092,29.5,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2022-01,2022,1,-26.003225806451614,14.7,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2022-02,2022,2,-25.02142857142857,11.6,0.0
54.40833333333333,-87.65,BIG TROUT LAKE PEAWANUCK (AUT),2022-03,2022,3,-15.970967741935484,9.4,0.0
